patch.id,cell.id,imageid,X_centroid,Y_centroid,CN_label,tu.det_benign
1037575_cell_30347,cell_30347,1037575,43296,49664,CN03,0.62220663
1037575_cell_30348,cell_30348,1037575,43296,49888,CN10,0.64489022
1037575_cell_30349,cell_30349,1037575,43296,50112,CN04,0.31594753
1037575_cell_30350,cell_30350,1037575,43296,50336,CN04,0.92624188
1037575_cell_30351,cell_30351,1037575,43296,50560,CN07,0.8359086
1037575_cell_30352,cell_30352,1037575,43296,50784,CN07,0.890116036
1037575_cell_30353,cell_30353,1037575,43296,51008,CN07,0.88423376
1037575_cell_30354,cell_30354,1037575,43296,51232,CN10,0.65268922
1037575_cell_30355,cell_30355,1037575,43296,51456,CN08,0.4103968
1037575_cell_30356,cell_30356,1037575,43296,51680,CN07,0.71167636
1037575_cell_30357,cell_30357,1037575,43296,51904,CN08,0.34207255
1037575_cell_30358,cell_30358,1037575,43296,52128,CN08,0.7398077
1037575_cell_30359,cell_30359,1037575,43296,52352,CN08,0.77744071
1037575_cell_30360,cell_30360,1037575,43296,52576,CN08,0.72527272
1037575_cell_30361,cell_30361,1037575,43296,52800,CN04,0.72617638
1037575_cell_30363,cell_30363,1037575,43296,53248,CN04,0.880580485
1037575_cell_30365,cell_30365,1037575,43296,53696,CN04,0.69391263
1037575_cell_30368,cell_30368,1037575,43296,54368,CN09,0.58480254
1037575_cell_30370,cell_30370,1037575,43296,54816,CN07,0.82959437
1037575_cell_30372,cell_30372,1037575,43296,55264,CN08,0.84159857
1037575_cell_30373,cell_30373,1037575,43296,55488,CN04,0.79141809
1037575_cell_30374,cell_30374,1037575,43296,55712,CN07,0.66573635
1037575_cell_30375,cell_30375,1037575,43296,55936,CN08,0.76114853
1037575_cell_30376,cell_30376,1037575,43296,56160,CN08,0.61380276
1037575_cell_30377,cell_30377,1037575,43296,56384,CN08,0.8995321
1037575_cell_30378,cell_30378,1037575,43296,56608,CN08,0.84990853
1037575_cell_30379,cell_30379,1037575,43296,56832,CN08,0.82768233
1037575_cell_30380,cell_30380,1037575,43296,57056,CN08,0.78921014
1037575_cell_30381,cell_30381,1037575,43296,57280,CN08,0.46119845
1037575_cell_30382,cell_30382,1037575,43296,57504,CN03,0.4630663
1037575_cell_30383,cell_30383,1037575,43296,57728,CN03,0.56569302
1037575_cell_30384,cell_30384,1037575,43296,57952,CN03,0.6380603
1037575_cell_30385,cell_30385,1037575,43296,58176,CN03,0.37303233
1037575_cell_30386,cell_30386,1037575,43296,58400,CN03,0.5780506
1037575_cell_30387,cell_30387,1037575,43296,58624,CN07,0.90492532
1037575_cell_30388,cell_30388,1037575,43296,58848,CN07,0.87410513
1037575_cell_30389,cell_30389,1037575,43296,59072,CN09,0.97641376
1037575_cell_30390,cell_30390,1037575,43296,59296,CN01,0.93514776
1037575_cell_30391,cell_30391,1037575,43296,59520,CN09,0.93527835
1037575_cell_30392,cell_30392,1037575,43296,59744,CN08,0.45260453
1037575_cell_30393,cell_30393,1037575,43296,59968,CN07,0.3555162
1037575_cell_30394,cell_30394,1037575,43296,60192,CN07,0.3685084
1037575_cell_30395,cell_30395,1037575,43296,60416,CN08,0.33909523
1037575_cell_30396,cell_30396,1037575,43296,60640,CN07,0.4288556
1037575_cell_30398,cell_30398,1037575,43296,61088,CN07,0.2448789
1037575_cell_30399,cell_30399,1037575,43296,61312,CN07,0.28911805
1037575_cell_30400,cell_30400,1037575,43296,61536,CN05,0.62033612
1037575_cell_30401,cell_30401,1037575,43296,61760,CN01,0.7157867
1037575_cell_30402,cell_30402,1037575,43296,61984,CN04,0.4155328
1037575_cell_30406,cell_30406,1037575,43296,62880,CN05,0.35265535
1037575_cell_30422,cell_30422,1037575,43296,66464,CN04,0.2350113
1037575_cell_30464,cell_30464,1037575,43520,43840,CN01,0.64858496
1037575_cell_30470,cell_30470,1037575,43520,45184,CN07,0.900180705
1037575_cell_30471,cell_30471,1037575,43520,45408,CN10,0.26091105
1037575_cell_30481,cell_30481,1037575,43520,47648,CN03,0.5520748
1037575_cell_30482,cell_30482,1037575,43520,47872,CN05,0.28234327
1037575_cell_30483,cell_30483,1037575,43520,48096,CN04,0.92951026
1037575_cell_30487,cell_30487,1037575,43520,48992,CN02,0.82924795
1037575_cell_30488,cell_30488,1037575,43520,49216,CN04,0.34674484
1037575_cell_30489,cell_30489,1037575,43520,49440,CN03,0.35234874
1037575_cell_30490,cell_30490,1037575,43520,49664,CN08,0.73679566
1037575_cell_30491,cell_30491,1037575,43520,49888,CN04,0.715912
1037575_cell_30492,cell_30492,1037575,43520,50112,CN02,0.65701452
1037575_cell_30494,cell_30494,1037575,43520,50560,CN05,0.20929325
1037575_cell_30497,cell_30497,1037575,43520,51232,CN08,0.67572394
1037575_cell_30498,cell_30498,1037575,43520,51456,CN08,0.53203118
1037575_cell_30499,cell_30499,1037575,43520,51680,CN07,0.67567843
1037575_cell_30500,cell_30500,1037575,43520,51904,CN08,0.5405959
1037575_cell_30501,cell_30501,1037575,43520,52128,CN08,0.78874297
1037575_cell_30502,cell_30502,1037575,43520,52352,CN08,0.672975
1037575_cell_30503,cell_30503,1037575,43520,52576,CN08,0.66580003
1037575_cell_30504,cell_30504,1037575,43520,52800,CN07,0.75178106
1037575_cell_30505,cell_30505,1037575,43520,53024,CN08,0.72761595
1037575_cell_30506,cell_30506,1037575,43520,53248,CN07,0.947890308
1037575_cell_30507,cell_30507,1037575,43520,53472,CN08,0.72361913
1037575_cell_30508,cell_30508,1037575,43520,53696,CN04,0.61804268
1037575_cell_30509,cell_30509,1037575,43520,53920,CN04,0.71693066
1037575_cell_30511,cell_30511,1037575,43520,54368,CN04,0.49922293
1037575_cell_30513,cell_30513,1037575,43520,54816,CN07,0.54186362
1037575_cell_30514,cell_30514,1037575,43520,55040,CN08,0.78402467
1037575_cell_30515,cell_30515,1037575,43520,55264,CN08,0.59010804
1037575_cell_30516,cell_30516,1037575,43520,55488,CN04,0.7884806
1037575_cell_30517,cell_30517,1037575,43520,55712,CN07,0.74073187
1037575_cell_30518,cell_30518,1037575,43520,55936,CN07,0.88473339
1037575_cell_30519,cell_30519,1037575,43520,56160,CN08,0.8081716
1037575_cell_30520,cell_30520,1037575,43520,56384,CN08,0.50450772
1037575_cell_30521,cell_30521,1037575,43520,56608,CN01,0.85427171
1037575_cell_30522,cell_30522,1037575,43520,56832,CN03,0.70496967
1037575_cell_30523,cell_30523,1037575,43520,57056,CN08,0.64455622
1037575_cell_30524,cell_30524,1037575,43520,57280,CN08,0.74685502
1037575_cell_30525,cell_30525,1037575,43520,57504,CN08,0.71244803
1037575_cell_30526,cell_30526,1037575,43520,57728,CN08,0.79666032
1037575_cell_30527,cell_30527,1037575,43520,57952,CN08,0.51510656
1037575_cell_30528,cell_30528,1037575,43520,58176,CN07,0.70636144
1037575_cell_30529,cell_30529,1037575,43520,58400,CN07,0.88739508
1037575_cell_30530,cell_30530,1037575,43520,58624,CN01,0.979275335
1037575_cell_30531,cell_30531,1037575,43520,58848,CN09,0.85558358
1037575_cell_30532,cell_30532,1037575,43520,59072,CN07,0.64328048
1037575_cell_30533,cell_30533,1037575,43520,59296,CN01,0.85958596
1037575_cell_30534,cell_30534,1037575,43520,59520,CN07,0.4950126
1037575_cell_30535,cell_30535,1037575,43520,59744,CN07,0.30875677
1037575_cell_30536,cell_30536,1037575,43520,59968,CN08,0.23818403
1037575_cell_30537,cell_30537,1037575,43520,60192,CN09,0.3555487
1037575_cell_30538,cell_30538,1037575,43520,60416,CN01,0.90679019
1037575_cell_30539,cell_30539,1037575,43520,60640,CN07,0.65411848
1037575_cell_30540,cell_30540,1037575,43520,60864,CN07,0.2470018
1037575_cell_30541,cell_30541,1037575,43520,61088,CN07,0.4303918
1037575_cell_30542,cell_30542,1037575,43520,61312,CN07,0.34638727
1037575_cell_30543,cell_30543,1037575,43520,61536,CN04,0.2499608
1037575_cell_30544,cell_30544,1037575,43520,61760,CN01,0.69745785
1037575_cell_30545,cell_30545,1037575,43520,61984,CN04,0.2142516
1037575_cell_30547,cell_30547,1037575,43520,62432,CN04,0.29145324
1037575_cell_30551,cell_30551,1037575,43520,63328,CN04,0.49073297
1037575_cell_30610,cell_30610,1037575,43744,43616,CN04,0.53259188
1037575_cell_30611,cell_30611,1037575,43744,43840,CN07,0.86183405
1037575_cell_30617,cell_30617,1037575,43744,45184,CN07,0.963857513
1037575_cell_30621,cell_30621,1037575,43744,46080,CN04,0.74073958
1037575_cell_30628,cell_30628,1037575,43744,47648,CN04,0.56250983
1037575_cell_30629,cell_30629,1037575,43744,47872,CN04,0.75737786
1037575_cell_30630,cell_30630,1037575,43744,48096,CN04,0.81798224
1037575_cell_30633,cell_30633,1037575,43744,48768,CN02,0.78116737
1037575_cell_30635,cell_30635,1037575,43744,49216,CN04,0.71804264
1037575_cell_30636,cell_30636,1037575,43744,49440,CN04,0.59570453
1037575_cell_30637,cell_30637,1037575,43744,49664,CN04,0.75455634
1037575_cell_30638,cell_30638,1037575,43744,49888,CN02,0.80078828
1037575_cell_30641,cell_30641,1037575,43744,50560,CN04,0.79235238
1037575_cell_30648,cell_30648,1037575,43744,52128,CN04,0.83986522
1037575_cell_30649,cell_30649,1037575,43744,52352,CN04,0.79325774
1037575_cell_30651,cell_30651,1037575,43744,52800,CN04,0.83762766
1037575_cell_30652,cell_30652,1037575,43744,53024,CN02,0.78942822
1037575_cell_30653,cell_30653,1037575,43744,53248,CN02,0.77910586
1037575_cell_30655,cell_30655,1037575,43744,53696,CN02,0.64355022
1037575_cell_30657,cell_30657,1037575,43744,54144,CN04,0.83283031
1037575_cell_30658,cell_30658,1037575,43744,54368,CN04,0.85716298
1037575_cell_30659,cell_30659,1037575,43744,54592,CN04,0.75148739
1037575_cell_30660,cell_30660,1037575,43744,54816,CN08,0.70623863
1037575_cell_30661,cell_30661,1037575,43744,55040,CN03,0.74328986
1037575_cell_30662,cell_30662,1037575,43744,55264,CN08,0.79039672
1037575_cell_30663,cell_30663,1037575,43744,55488,CN08,0.70021072
1037575_cell_30664,cell_30664,1037575,43744,55712,CN08,0.63035092
1037575_cell_30665,cell_30665,1037575,43744,55936,CN04,0.81626941
1037575_cell_30666,cell_30666,1037575,43744,56160,CN08,0.75037996
1037575_cell_30667,cell_30667,1037575,43744,56384,CN08,0.8957136
1037575_cell_30668,cell_30668,1037575,43744,56608,CN08,0.91254233
1037575_cell_30669,cell_30669,1037575,43744,56832,CN08,0.7409999
1037575_cell_30670,cell_30670,1037575,43744,57056,CN08,0.84450851
1037575_cell_30671,cell_30671,1037575,43744,57280,CN08,0.8426371
1037575_cell_30672,cell_30672,1037575,43744,57504,CN04,0.87811445
1037575_cell_30673,cell_30673,1037575,43744,57728,CN04,0.85529546
1037575_cell_30674,cell_30674,1037575,43744,57952,CN04,0.85034329
1037575_cell_30675,cell_30675,1037575,43744,58176,CN01,0.944485344
1037575_cell_30676,cell_30676,1037575,43744,58400,CN07,0.948031183
1037575_cell_30677,cell_30677,1037575,43744,58624,CN09,0.908277504
1037575_cell_30678,cell_30678,1037575,43744,58848,CN08,0.972379327
1037575_cell_30679,cell_30679,1037575,43744,59072,CN01,0.971470587
1037575_cell_30680,cell_30680,1037575,43744,59296,CN07,0.86350912
1037575_cell_30681,cell_30681,1037575,43744,59520,CN07,0.925641
1037575_cell_30682,cell_30682,1037575,43744,59744,CN07,0.61892372
1037575_cell_30683,cell_30683,1037575,43744,59968,CN08,0.588754
1037575_cell_30684,cell_30684,1037575,43744,60192,CN08,0.5755036
1037575_cell_30685,cell_30685,1037575,43744,60416,CN07,0.937940415
1037575_cell_30686,cell_30686,1037575,43744,60640,CN07,0.6933577
1037575_cell_30687,cell_30687,1037575,43744,60864,CN01,0.73235857
1037575_cell_30688,cell_30688,1037575,43744,61088,CN07,0.88806218
1037575_cell_30689,cell_30689,1037575,43744,61312,CN07,0.27678317
1037575_cell_30690,cell_30690,1037575,43744,61536,CN04,0.33598405
1037575_cell_30691,cell_30691,1037575,43744,61760,CN04,0.4391119
1037575_cell_30692,cell_30692,1037575,43744,61984,CN01,0.55042407
1037575_cell_30693,cell_30693,1037575,43744,62208,CN04,0.24400765
1037575_cell_30694,cell_30694,1037575,43744,62432,CN04,0.3025943
1037575_cell_30699,cell_30699,1037575,43744,63552,CN04,0.4852049
1037575_cell_30758,cell_30758,1037575,43968,43840,CN01,0.93031429
1037575_cell_30765,cell_30765,1037575,43968,45408,CN05,0.69436085
1037575_cell_30775,cell_30775,1037575,43968,47648,CN04,0.257707
1037575_cell_30776,cell_30776,1037575,43968,47872,CN04,0.73106837
1037575_cell_30777,cell_30777,1037575,43968,48096,CN04,0.51380184
1037575_cell_30781,cell_30781,1037575,43968,48992,CN04,0.88906673
1037575_cell_30785,cell_30785,1037575,43968,49888,CN08,0.6798923
1037575_cell_30786,cell_30786,1037575,43968,50112,CN04,0.93097353
1037575_cell_30787,cell_30787,1037575,43968,50336,CN07,0.96837618
1037575_cell_30788,cell_30788,1037575,43968,50560,CN04,0.69232088
1037575_cell_30789,cell_30789,1037575,43968,50784,CN04,0.95647734
1037575_cell_30790,cell_30790,1037575,43968,51008,CN07,0.94187298
1037575_cell_30791,cell_30791,1037575,43968,51232,CN08,0.86168008
1037575_cell_30792,cell_30792,1037575,43968,51456,CN08,0.80701432
1037575_cell_30793,cell_30793,1037575,43968,51680,CN07,0.88673352
1037575_cell_30794,cell_30794,1037575,43968,51904,CN04,0.7463461
1037575_cell_30795,cell_30795,1037575,43968,52128,CN07,0.965383824
1037575_cell_30796,cell_30796,1037575,43968,52352,CN08,0.59273633
1037575_cell_30797,cell_30797,1037575,43968,52576,CN07,0.71340412
1037575_cell_30798,cell_30798,1037575,43968,52800,CN07,0.949132502
1037575_cell_30799,cell_30799,1037575,43968,53024,CN07,0.88453194
1037575_cell_30800,cell_30800,1037575,43968,53248,CN07,0.88810115
1037575_cell_30801,cell_30801,1037575,43968,53472,CN07,0.83387163
1037575_cell_30802,cell_30802,1037575,43968,53696,CN08,0.53102618
1037575_cell_30803,cell_30803,1037575,43968,53920,CN08,0.55470723
1037575_cell_30804,cell_30804,1037575,43968,54144,CN04,0.75110985
1037575_cell_30806,cell_30806,1037575,43968,54592,CN04,0.68470377
1037575_cell_30807,cell_30807,1037575,43968,54816,CN04,0.49027413
1037575_cell_30808,cell_30808,1037575,43968,55040,CN08,0.82807273
1037575_cell_30809,cell_30809,1037575,43968,55264,CN04,0.8051838
1037575_cell_30810,cell_30810,1037575,43968,55488,CN08,0.33692044
1037575_cell_30811,cell_30811,1037575,43968,55712,CN08,0.59006023
1037575_cell_30812,cell_30812,1037575,43968,55936,CN08,0.85698095
1037575_cell_30813,cell_30813,1037575,43968,56160,CN08,0.5267109
1037575_cell_30814,cell_30814,1037575,43968,56384,CN08,0.84684476
1037575_cell_30815,cell_30815,1037575,43968,56608,CN08,0.83846302
1037575_cell_30816,cell_30816,1037575,43968,56832,CN03,0.64892825
1037575_cell_30817,cell_30817,1037575,43968,57056,CN08,0.86439104
1037575_cell_30818,cell_30818,1037575,43968,57280,CN03,0.56738037
1037575_cell_30819,cell_30819,1037575,43968,57504,CN08,0.61016825
1037575_cell_30820,cell_30820,1037575,43968,57728,CN03,0.4994601
1037575_cell_30821,cell_30821,1037575,43968,57952,CN07,0.83676551
1037575_cell_30822,cell_30822,1037575,43968,58176,CN07,0.91451664
1037575_cell_30823,cell_30823,1037575,43968,58400,CN08,0.971152263
1037575_cell_30824,cell_30824,1037575,43968,58624,CN03,0.49930483
1037575_cell_30825,cell_30825,1037575,43968,58848,CN07,0.85526353
1037575_cell_30826,cell_30826,1037575,43968,59072,CN07,0.93520507
1037575_cell_30827,cell_30827,1037575,43968,59296,CN01,0.954727538
1037575_cell_30828,cell_30828,1037575,43968,59520,CN07,0.95597252
1037575_cell_30829,cell_30829,1037575,43968,59744,CN07,0.94665412
1037575_cell_30830,cell_30830,1037575,43968,59968,CN07,0.48046166
1037575_cell_30832,cell_30832,1037575,43968,60416,CN07,0.79510227
1037575_cell_30833,cell_30833,1037575,43968,60640,CN04,0.3374304
1037575_cell_30834,cell_30834,1037575,43968,60864,CN07,0.50173768
1037575_cell_30846,cell_30846,1037575,43968,63552,CN06,0.62332228
1037575_cell_30847,cell_30847,1037575,43968,63776,CN04,0.55331635
1037575_cell_30894,cell_30894,1037575,44192,43616,CN01,0.89423813
1037575_cell_30902,cell_30902,1037575,44192,45408,CN07,0.92519727
1037575_cell_30906,cell_30906,1037575,44192,46304,CN04,0.90224089
1037575_cell_30912,cell_30912,1037575,44192,47648,CN04,0.2973539
1037575_cell_30913,cell_30913,1037575,44192,47872,CN03,0.36108845
1037575_cell_30914,cell_30914,1037575,44192,48096,CN08,0.4430804
1037575_cell_30915,cell_30915,1037575,44192,48320,CN07,0.57007173
1037575_cell_30916,cell_30916,1037575,44192,48544,CN08,0.8182584
1037575_cell_30917,cell_30917,1037575,44192,48768,CN07,0.93573292
1037575_cell_30918,cell_30918,1037575,44192,48992,CN10,0.78263472
1037575_cell_30919,cell_30919,1037575,44192,49216,CN08,0.85595758
1037575_cell_30920,cell_30920,1037575,44192,49440,CN07,0.5774442
1037575_cell_30921,cell_30921,1037575,44192,49664,CN08,0.76219182
1037575_cell_30922,cell_30922,1037575,44192,49888,CN07,0.69176254
1037575_cell_30923,cell_30923,1037575,44192,50112,CN04,0.80927664
1037575_cell_30924,cell_30924,1037575,44192,50336,CN04,0.76564156
1037575_cell_30925,cell_30925,1037575,44192,50560,CN04,0.98030506
1037575_cell_30926,cell_30926,1037575,44192,50784,CN07,0.84866956
1037575_cell_30927,cell_30927,1037575,44192,51008,CN07,0.886609055
1037575_cell_30928,cell_30928,1037575,44192,51232,CN04,0.888025425
1037575_cell_30929,cell_30929,1037575,44192,51456,CN08,0.58815062
1037575_cell_30930,cell_30930,1037575,44192,51680,CN08,0.91054309
1037575_cell_30931,cell_30931,1037575,44192,51904,CN04,0.79965612
1037575_cell_30933,cell_30933,1037575,44192,52352,CN04,0.75341491
1037575_cell_30934,cell_30934,1037575,44192,52576,CN08,0.5321792
1037575_cell_30935,cell_30935,1037575,44192,52800,CN04,0.79592635
1037575_cell_30936,cell_30936,1037575,44192,53024,CN04,0.53566697
1037575_cell_30937,cell_30937,1037575,44192,53248,CN07,0.70669854
1037575_cell_30938,cell_30938,1037575,44192,53472,CN07,0.950018197
1037575_cell_30939,cell_30939,1037575,44192,53696,CN08,0.712918
1037575_cell_30940,cell_30940,1037575,44192,53920,CN03,0.78534468
1037575_cell_30941,cell_30941,1037575,44192,54144,CN08,0.79460862
1037575_cell_30942,cell_30942,1037575,44192,54368,CN07,0.89597331
1037575_cell_30943,cell_30943,1037575,44192,54592,CN04,0.72908258
1037575_cell_30944,cell_30944,1037575,44192,54816,CN08,0.66236946
1037575_cell_30945,cell_30945,1037575,44192,55040,CN08,0.87628588
1037575_cell_30946,cell_30946,1037575,44192,55264,CN07,0.81925064
1037575_cell_30947,cell_30947,1037575,44192,55488,CN08,0.54480898
1037575_cell_30948,cell_30948,1037575,44192,55712,CN08,0.93489323
1037575_cell_30949,cell_30949,1037575,44192,55936,CN08,0.79836537
1037575_cell_30950,cell_30950,1037575,44192,56160,CN08,0.7523272
1037575_cell_30951,cell_30951,1037575,44192,56384,CN08,0.83366017
1037575_cell_30952,cell_30952,1037575,44192,56608,CN03,0.85930924
1037575_cell_30953,cell_30953,1037575,44192,56832,CN08,0.59566358
1037575_cell_30954,cell_30954,1037575,44192,57056,CN03,0.53979865
1037575_cell_30955,cell_30955,1037575,44192,57280,CN03,0.3546256
1037575_cell_30956,cell_30956,1037575,44192,57504,CN08,0.48212516
1037575_cell_30957,cell_30957,1037575,44192,57728,CN08,0.4836554
1037575_cell_30958,cell_30958,1037575,44192,57952,CN07,0.85416305
1037575_cell_30959,cell_30959,1037575,44192,58176,CN07,0.900038235
1037575_cell_30960,cell_30960,1037575,44192,58400,CN07,0.965844985
1037575_cell_30961,cell_30961,1037575,44192,58624,CN03,0.75549048
1037575_cell_30962,cell_30962,1037575,44192,58848,CN08,0.75571723
1037575_cell_30963,cell_30963,1037575,44192,59072,CN08,0.84992382
1037575_cell_30964,cell_30964,1037575,44192,59296,CN06,0.86691047
1037575_cell_30965,cell_30965,1037575,44192,59520,CN08,0.887509614
1037575_cell_30966,cell_30966,1037575,44192,59744,CN03,0.4228793
1037575_cell_30967,cell_30967,1037575,44192,59968,CN03,0.39807487
1037575_cell_30968,cell_30968,1037575,44192,60192,CN07,0.45967543
